recency,history_segment,history,mens,womens,zip_code,newbie,channel,segment,visit,conversion,spend
1,1) $0 - $100,54.4,1,0,Rural,0,Phone,Mens E-Mail,0,0,0.0
10,1) $0 - $100,29.99,0,1,Surburban,1,Web,Mens E-Mail,0,0,0.0
4,3) $200 - $350,246.47,0,1,Rural,1,Multichannel,No E-Mail,0,0,0.0
7,3) $200 - $350,281.36,1,1,Surburban,1,Phone,No E-Mail,0,0,0.0
5,"6) $750 - $1,000",807.39,0,1,Surburban,1,Web,Mens E-Mail,0,0,0.0
10,1) $0 - $100,29.99,0,1,Surburban,1,Web,No E-Mail,1,0,0.0
2,4) $350 - $500,445.71,1,1,Urban,0,Web,Womens E-Mail,0,0,0.0
1,1) $0 - $100,29.99,0,1,Rural,0,Phone,No E-Mail,0,0,0.0
2,4) $350 - $500,414.86,1,1,Rural,0,Phone,Womens E-Mail,0,0,0.0
7,3) $200 - $350,292.95,0,1,Surburban,1,Web,Mens E-Mail,0,0,0.0
2,1) $0 - $100,29.99,1,0,Urban,1,Phone,Mens E-Mail,0,0,0.0
3,"7) $1,000 +",1162.91,1,1,Urban,1,Web,Mens E-Mail,0,0,0.0
8,2) $100 - $200,126.97,1,0,Surburban,0,Phone,Mens E-Mail,0,0,0.0
8,3) $200 - $350,236.98,1,0,Rural,0,Web,Womens E-Mail,0,0,0.0
3,1) $0 - $100,93.86,1,0,Urban,0,Phone,Womens E-Mail,0,0,0.0
8,1) $0 - $100,65.59,0,1,Urban,1,Web,Mens E-Mail,0,0,0.0
11,1) $0 - $100,59.61,1,0,Surburban,1,Web,No E-Mail,0,0,0.0
1,3) $200 - $350,213.62,1,0,Urban,1,Phone,Mens E-Mail,0,0,0.0
5,3) $200 - $350,255.23,0,1,Surburban,0,Web,Mens E-Mail,0,0,0.0
10,4) $350 - $500,350.61,1,0,Surburban,0,Web,Mens E-Mail,0,0,0.0
6,3) $200 - $350,311.91,1,0,Urban,0,Web,Womens E-Mail,0,0,0.0
6,3) $200 - $350,304.67,1,0,Urban,0,Phone,Mens E-Mail,0,0,0.0
2,1) $0 - $100,29.99,0,1,Urban,1,Phone,No E-Mail,0,0,0.0
5,1) $0 - $100,29.99,1,0,Urban,0,Web,No E-Mail,0,0,0.0
3,3) $200 - $350,275.18,1,0,Urban,1,Phone,Mens E-Mail,0,0,0.0
1,3) $200 - $350,227.53,1,1,Urban,0,Web,No E-Mail,0,0,0.0
3,1) $0 - $100,73.94,1,0,Rural,0,Web,Mens E-Mail,0,0,0.0
3,2) $100 - $200,151.78,1,0,Urban,1,Web,Womens E-Mail,0,0,0.0
10,3) $200 - $350,239.04,0,1,Urban,0,Phone,Mens E-Mail,0,0,0.0
6,1) $0 - $100,36.44,0,1,Surburban,0,Phone,Womens E-Mail,1,0,0.0
6,3) $200 - $350,309.25,0,1,Rural,0,Web,Womens E-Mail,0,0,0.0
2,1) $0 - $100,29.99,1,0,Surburban,1,Web,Womens E-Mail,0,0,0.0
4,3) $200 - $350,229.51,1,0,Urban,1,Multichannel,Womens E-Mail,0,0,0.0
1,1) $0 - $100,29.99,0,1,Surburban,0,Phone,Mens E-Mail,0,0,0.0
11,1) $0 - $100,94.9,1,0,Surburban,1,Web,Mens E-Mail,1,0,0.0
9,1) $0 - $100,40.98,0,1,Surburban,1,Web,Womens E-Mail,0,0,0.0
6,1) $0 - $100,82.37,1,0,Urban,1,Web,Mens E-Mail,0,0,0.0
5,1) $0 - $100,33.61,1,0,Surburban,0,Web,Womens E-Mail,0,0,0.0
10,1) $0 - $100,29.99,1,0,Surburban,0,Phone,Womens E-Mail,0,0,0.0
9,3) $200 - $350,297.72,0,1,Surburban,1,Phone,Mens E-Mail,0,0,0.0
1,1) $0 - $100,79.7,0,1,Surburban,1,Web,Womens E-Mail,0,0,0.0
6,1) $0 - $100,62.4,0,1,Urban,1,Web,No E-Mail,0,0,0.0
12,1) $0 - $100,42.29,1,0,Urban,0,Phone,Mens E-Mail,0,0,0.0
1,1) $0 - $100,29.99,1,0,Rural,0,Phone,Mens E-Mail,0,0,0.0
3,5) $500 - $750,624.55,1,1,Surburban,1,Multichannel,Womens E-Mail,1,0,0.0
1,1) $0 - $100,97.18,0,1,Urban,0,Web,No E-Mail,0,0,0.0
8,1) $0 - $100,82.67,0,1,Rural,1,Web,Mens E-Mail,0,0,0.0
8,5) $500 - $750,567.22,0,1,Surburban,1,Phone,No E-Mail,0,0,0.0
10,2) $100 - $200,169.76,0,1,Surburban,1,Web,No E-Mail,0,0,0.0
3,3) $200 - $350,339.53,1,0,Rural,0,Web,No E-Mail,0,0,0.0
11,2) $100 - $200,192.0,1,0,Rural,1,Web,Womens E-Mail,0,0,0.0
2,1) $0 - $100,43.94,1,0,Surburban,1,Web,No E-Mail,0,0,0.0
7,3) $200 - $350,243.47,1,0,Urban,1,Web,Mens E-Mail,0,0,0.0
7,1) $0 - $100,68.29,0,1,Surburban,1,Phone,Womens E-Mail,0,0,0.0
2,3) $200 - $350,262.72,1,1,Surburban,1,Web,No E-Mail,0,0,0.0
6,1) $0 - $100,80.91,1,0,Rural,0,Phone,No E-Mail,0,0,0.0
1,3) $200 - $350,278.26,1,0,Surburban,1,Multichannel,No E-Mail,0,0,0.0
11,"6) $750 - $1,000",892.86,1,1,Surburban,1,Multichannel,Womens E-Mail,1,0,0.0
5,2) $100 - $200,156.35,1,0,Urban,0,Web,Mens E-Mail,0,0,0.0
7,1) $0 - $100,31.28,1,0,Urban,1,Phone,Womens E-Mail,0,0,0.0
9,3) $200 - $350,204.27,1,1,Rural,0,Phone,Womens E-Mail,0,0,0.0
7,2) $100 - $200,114.76,0,1,Rural,0,Web,No E-Mail,0,0,0.0
8,3) $200 - $350,252.79,1,0,Urban,1,Phone,Womens E-Mail,0,0,0.0
9,1) $0 - $100,29.99,0,1,Rural,1,Phone,Mens E-Mail,0,0,0.0
3,5) $500 - $750,526.7,1,0,Urban,1,Web,No E-Mail,0,0,0.0
2,"6) $750 - $1,000",870.33,1,1,Urban,1,Phone,Womens E-Mail,1,0,0.0
2,1) $0 - $100,29.99,0,1,Surburban,1,Web,No E-Mail,0,0,0.0
1,3) $200 - $350,223.08,0,1,Urban,0,Phone,Mens E-Mail,0,0,0.0
5,1) $0 - $100,42.05,0,1,Urban,0,Web,Mens E-Mail,0,0,0.0
12,3) $200 - $350,302.7,0,1,Surburban,0,Phone,Womens E-Mail,1,0,0.0
5,3) $200 - $350,217.39,1,0,Urban,0,Phone,Womens E-Mail,0,0,0.0
4,1) $0 - $100,29.99,0,1,Surburban,1,Phone,Mens E-Mail,0,0,0.0
9,1) $0 - $100,82.52,0,1,Urban,0,Web,Mens E-Mail,0,0,0.0
9,2) $100 - $200,163.08,0,1,Surburban,0,Phone,No E-Mail,0,0,0.0
10,1) $0 - $100,42.07,0,1,Surburban,1,Web,No E-Mail,0,0,0.0
10,3) $200 - $350,307.0,0,1,Surburban,0,Phone,Mens E-Mail,1,0,0.0
1,3) $200 - $350,218.56,1,0,Surburban,0,Phone,No E-Mail,0,0,0.0
1,1) $0 - $100,94.6,0,1,Surburban,1,Phone,Womens E-Mail,0,0,0.0
3,3) $200 - $350,222.15,1,1,Surburban,0,Phone,No E-Mail,0,0,0.0
7,2) $100 - $200,147.08,0,1,Rural,0,Phone,Mens E-Mail,1,0,0.0
1,3) $200 - $350,201.28,0,1,Surburban,1,Web,Mens E-Mail,0,0,0.0
11,2) $100 - $200,167.21,1,0,Urban,0,Web,Womens E-Mail,0,0,0.0
10,4) $350 - $500,367.98,0,1,Surburban,0,Phone,No E-Mail,0,0,0.0
9,2) $100 - $200,158.12,1,0,Urban,1,Phone,Womens E-Mail,0,0,0.0
8,1) $0 - $100,29.99,0,1,Rural,1,Phone,No E-Mail,0,0,0.0
2,3) $200 - $350,218.66,0,1,Urban,1,Multichannel,Womens E-Mail,0,0,0.0
10,5) $500 - $750,556.36,0,1,Urban,1,Multichannel,Womens E-Mail,0,0,0.0
6,3) $200 - $350,219.87,1,0,Surburban,0,Phone,No E-Mail,1,0,0.0
1,3) $200 - $350,320.15,1,1,Surburban,0,Multichannel,Womens E-Mail,0,0,0.0
9,2) $100 - $200,190.48,0,1,Surburban,0,Phone,Mens E-Mail,0,0,0.0
7,3) $200 - $350,328.52,1,0,Rural,1,Web,Womens E-Mail,0,0,0.0
10,3) $200 - $350,219.97,1,0,Rural,1,Phone,No E-Mail,1,0,0.0
9,1) $0 - $100,67.47,0,1,Surburban,1,Phone,No E-Mail,0,0,0.0
10,2) $100 - $200,155.25,0,1,Urban,0,Web,Mens E-Mail,0,0,0.0
3,1) $0 - $100,29.99,0,1,Urban,0,Web,No E-Mail,0,0,0.0
2,4) $350 - $500,369.76,1,0,Surburban,1,Multichannel,No E-Mail,0,0,0.0
1,5) $500 - $750,723.22,1,1,Surburban,1,Multichannel,Womens E-Mail,0,0,0.0
6,2) $100 - $200,135.89,1,0,Urban,0,Phone,No E-Mail,0,0,0.0
3,"6) $750 - $1,000",817.51,0,1,Urban,1,Web,No E-Mail,0,0,0.0
3,2) $100 - $200,145.75,0,1,Surburban,0,Phone,Mens E-Mail,0,0,0.0
1,1) $0 - $100,29.99,0,1,Urban,0,Phone,Womens E-Mail,0,0,0.0
2,1) $0 - $100,61.1,1,0,Surburban,1,Phone,No E-Mail,0,0,0.0
4,3) $200 - $350,324.24,0,1,Urban,0,Phone,Mens E-Mail,0,0,0.0
10,1) $0 - $100,30.53,1,0,Surburban,0,Phone,No E-Mail,0,0,0.0
1,"7) $1,000 +",1253.57,0,1,Urban,1,Web,Mens E-Mail,0,0,0.0
3,1) $0 - $100,32.47,1,0,Urban,0,Phone,No E-Mail,0,0,0.0
1,3) $200 - $350,245.3,1,1,Surburban,0,Phone,Mens E-Mail,0,0,0.0
4,1) $0 - $100,62.8,1,0,Urban,0,Phone,Mens E-Mail,0,0,0.0
1,4) $350 - $500,372.27,0,1,Urban,0,Web,No E-Mail,0,0,0.0
5,1) $0 - $100,29.99,0,1,Rural,0,Web,Mens E-Mail,0,0,0.0
3,1) $0 - $100,87.52,1,0,Surburban,1,Web,Womens E-Mail,0,0,0.0
3,1) $0 - $100,38.91,0,1,Surburban,1,Phone,No E-Mail,0,0,0.0
2,1) $0 - $100,29.99,1,0,Surburban,1,Web,No E-Mail,0,0,0.0
4,4) $350 - $500,390.18,1,0,Surburban,0,Web,No E-Mail,1,0,0.0
2,2) $100 - $200,116.07,0,1,Surburban,0,Web,Mens E-Mail,0,0,0.0
11,1) $0 - $100,63.71,0,1,Urban,1,Phone,Womens E-Mail,0,0,0.0
8,1) $0 - $100,29.99,0,1,Rural,0,Web,Womens E-Mail,0,0,0.0
6,2) $100 - $200,172.45,0,1,Rural,1,Phone,No E-Mail,0,0,0.0
10,2) $100 - $200,105.84,1,0,Surburban,1,Phone,Womens E-Mail,0,0,0.0
10,2) $100 - $200,124.63,1,0,Urban,1,Phone,Womens E-Mail,0,0,0.0
1,3) $200 - $350,263.16,0,1,Urban,1,Web,No E-Mail,0,0,0.0
10,1) $0 - $100,79.82,0,1,Urban,1,Phone,No E-Mail,0,0,0.0
2,5) $500 - $750,588.1,0,1,Urban,1,Phone,Mens E-Mail,1,0,0.0
1,1) $0 - $100,36.3,0,1,Urban,1,Web,Womens E-Mail,0,0,0.0
4,2) $100 - $200,179.34,1,0,Surburban,0,Phone,Mens E-Mail,0,0,0.0
7,1) $0 - $100,35.84,1,0,Surburban,0,Phone,Mens E-Mail,0,0,0.0
12,1) $0 - $100,52.04,1,0,Urban,1,Web,Mens E-Mail,0,0,0.0
1,1) $0 - $100,95.24,1,0,Surburban,0,Web,Mens E-Mail,0,0,0.0
4,3) $200 - $350,315.48,1,0,Urban,1,Multichannel,Mens E-Mail,0,0,0.0
8,1) $0 - $100,63.66,1,0,Surburban,0,Web,Womens E-Mail,0,0,0.0
9,1) $0 - $100,35.27,1,0,Urban,0,Phone,No E-Mail,0,0,0.0
3,1) $0 - $100,29.99,0,1,Surburban,0,Phone,Mens E-Mail,0,0,0.0
1,4) $350 - $500,460.89,1,1,Surburban,0,Multichannel,No E-Mail,0,0,0.0
5,2) $100 - $200,196.88,0,1,Rural,1,Phone,Mens E-Mail,0,0,0.0
1,3) $200 - $350,216.96,0,1,Rural,0,Phone,Womens E-Mail,0,0,0.0
10,1) $0 - $100,90.32,1,0,Urban,0,Web,Womens E-Mail,0,0,0.0
1,1) $0 - $100,29.99,1,0,Surburban,0,Phone,Womens E-Mail,0,0,0.0
2,3) $200 - $350,301.9,1,0,Rural,0,Phone,Womens E-Mail,0,0,0.0
2,3) $200 - $350,278.8,1,0,Rural,0,Web,Mens E-Mail,0,0,0.0
9,3) $200 - $350,292.65,1,0,Urban,0,Multichannel,Womens E-Mail,0,0,0.0
1,4) $350 - $500,353.89,0,1,Surburban,0,Phone,Mens E-Mail,0,0,0.0
7,2) $100 - $200,126.5,1,0,Surburban,1,Web,Mens E-Mail,1,0,0.0
3,1) $0 - $100,95.17,0,1,Surburban,0,Web,No E-Mail,0,0,0.0
3,1) $0 - $100,67.79,0,1,Urban,0,Phone,Mens E-Mail,1,0,0.0
7,1) $0 - $100,29.99,1,0,Urban,0,Phone,No E-Mail,0,0,0.0
3,2) $100 - $200,103.73,1,0,Surburban,1,Web,Mens E-Mail,0,0,0.0
5,2) $100 - $200,131.39,1,0,Rural,0,Phone,Mens E-Mail,1,0,0.0
11,1) $0 - $100,29.99,0,1,Surburban,1,Phone,No E-Mail,0,0,0.0
6,5) $500 - $750,564.76,1,0,Urban,1,Web,Mens E-Mail,1,0,0.0
1,"6) $750 - $1,000",803.76,1,0,Surburban,1,Multichannel,Womens E-Mail,0,0,0.0
1,3) $200 - $350,227.94,1,1,Surburban,0,Multichannel,Womens E-Mail,0,0,0.0
10,1) $0 - $100,29.99,1,0,Urban,0,Web,Womens E-Mail,0,0,0.0
6,"6) $750 - $1,000",800.53,1,1,Surburban,1,Multichannel,Womens E-Mail,0,0,0.0
3,4) $350 - $500,373.38,1,1,Urban,0,Phone,Mens E-Mail,1,0,0.0
7,1) $0 - $100,43.09,0,1,Surburban,0,Phone,Womens E-Mail,0,0,0.0
2,3) $200 - $350,347.8,0,1,Rural,0,Phone,Womens E-Mail,1,0,0.0
10,1) $0 - $100,29.99,0,1,Surburban,0,Web,Womens E-Mail,0,0,0.0
2,"7) $1,000 +",1460.65,0,1,Surburban,1,Phone,No E-Mail,0,0,0.0
11,1) $0 - $100,29.99,1,0,Urban,1,Phone,Mens E-Mail,0,0,0.0
12,1) $0 - $100,67.1,1,0,Surburban,0,Phone,No E-Mail,0,0,0.0
6,1) $0 - $100,84.5,0,1,Rural,0,Phone,Mens E-Mail,0,0,0.0
3,1) $0 - $100,75.91,0,1,Urban,1,Phone,Womens E-Mail,0,0,0.0
9,2) $100 - $200,178.11,1,0,Urban,1,Phone,Mens E-Mail,0,0,0.0
1,3) $200 - $350,332.39,1,0,Urban,0,Phone,Womens E-Mail,0,0,0.0
3,3) $200 - $350,316.38,0,1,Urban,0,Phone,Womens E-Mail,0,0,0.0
1,1) $0 - $100,33.08,0,1,Urban,1,Phone,No E-Mail,0,0,0.0
12,1) $0 - $100,72.73,0,1,Surburban,1,Web,No E-Mail,0,0,0.0
3,2) $100 - $200,138.86,0,1,Surburban,1,Web,No E-Mail,0,0,0.0
6,1) $0 - $100,86.17,0,1,Urban,1,Web,No E-Mail,0,0,0.0
9,3) $200 - $350,217.65,1,0,Urban,1,Web,No E-Mail,0,0,0.0
10,1) $0 - $100,45.29,1,0,Surburban,0,Phone,Womens E-Mail,1,0,0.0
8,5) $500 - $750,740.51,0,1,Surburban,1,Multichannel,Womens E-Mail,0,0,0.0
1,5) $500 - $750,619.18,1,0,Urban,1,Phone,No E-Mail,0,0,0.0
4,2) $100 - $200,153.45,0,1,Urban,0,Web,Womens E-Mail,0,0,0.0
10,1) $0 - $100,29.99,1,0,Urban,0,Web,Mens E-Mail,0,0,0.0
10,2) $100 - $200,115.35,0,1,Urban,0,Phone,Womens E-Mail,0,0,0.0
12,1) $0 - $100,54.9,1,0,Surburban,1,Phone,Womens E-Mail,0,0,0.0
6,3) $200 - $350,220.82,1,0,Rural,1,Web,Mens E-Mail,0,0,0.0
4,1) $0 - $100,41.79,0,1,Surburban,1,Phone,No E-Mail,0,0,0.0
5,2) $100 - $200,104.5,1,0,Surburban,0,Phone,No E-Mail,0,0,0.0
1,2) $100 - $200,116.84,1,0,Urban,1,Phone,Mens E-Mail,1,0,0.0
6,1) $0 - $100,42.89,1,0,Surburban,0,Web,Mens E-Mail,0,0,0.0
8,2) $100 - $200,118.61,1,0,Urban,0,Web,Mens E-Mail,0,0,0.0
9,1) $0 - $100,29.99,1,0,Urban,1,Phone,Womens E-Mail,0,0,0.0
6,1) $0 - $100,38.76,0,1,Surburban,0,Phone,Womens E-Mail,1,0,0.0
6,3) $200 - $350,329.83,0,1,Urban,0,Phone,No E-Mail,0,0,0.0
7,3) $200 - $350,213.16,1,1,Surburban,1,Phone,Womens E-Mail,1,0,0.0
10,1) $0 - $100,93.46,0,1,Surburban,1,Web,Mens E-Mail,0,0,0.0
10,3) $200 - $350,279.88,0,1,Surburban,0,Multichannel,Womens E-Mail,0,0,0.0
2,1) $0 - $100,29.99,0,1,Urban,0,Web,Womens E-Mail,0,0,0.0
11,1) $0 - $100,29.99,1,0,Rural,1,Phone,No E-Mail,0,0,0.0
1,4) $350 - $500,495.13,1,0,Urban,0,Phone,Mens E-Mail,1,0,0.0
5,4) $350 - $500,489.08,0,1,Surburban,1,Web,No E-Mail,0,0,0.0
2,4) $350 - $500,353.02,1,0,Urban,1,Web,No E-Mail,1,0,0.0
10,3) $200 - $350,234.56,1,1,Urban,1,Phone,Womens E-Mail,1,0,0.0
5,3) $200 - $350,283.02,0,1,Surburban,1,Web,No E-Mail,0,0,0.0
5,2) $100 - $200,118.29,0,1,Surburban,1,Web,Mens E-Mail,0,0,0.0
8,2) $100 - $200,114.53,1,0,Rural,1,Web,No E-Mail,0,0,0.0
3,5) $500 - $750,518.81,1,0,Rural,1,Phone,Mens E-Mail,0,0,0.0
10,1) $0 - $100,29.99,0,1,Rural,0,Web,No E-Mail,0,0,0.0
9,3) $200 - $350,221.4,1,0,Surburban,0,Web,Womens E-Mail,0,0,0.0
9,1) $0 - $100,94.08,1,0,Rural,0,Web,Womens E-Mail,0,0,0.0
7,2) $100 - $200,165.26,1,0,Surburban,0,Web,Mens E-Mail,0,0,0.0
1,5) $500 - $750,696.83,1,1,Surburban,1,Multichannel,Mens E-Mail,1,0,0.0
1,5) $500 - $750,673.01,0,1,Surburban,1,Web,Womens E-Mail,1,0,0.0
5,1) $0 - $100,29.99,1,0,Urban,0,Web,Mens E-Mail,0,0,0.0
2,2) $100 - $200,153.82,1,0,Urban,0,Web,Womens E-Mail,1,0,0.0
3,2) $100 - $200,118.24,1,0,Rural,1,Phone,Womens E-Mail,0,0,0.0
1,5) $500 - $750,616.18,1,1,Surburban,1,Multichannel,Womens E-Mail,0,0,0.0
6,3) $200 - $350,251.0,1,0,Surburban,1,Phone,Mens E-Mail,0,0,0.0
6,2) $100 - $200,191.14,0,1,Surburban,0,Phone,No E-Mail,0,0,0.0
10,1) $0 - $100,44.9,1,0,Urban,0,Phone,No E-Mail,0,0,0.0
1,2) $100 - $200,136.61,1,0,Rural,1,Web,Womens E-Mail,1,0,0.0
6,1) $0 - $100,74.7,0,1,Urban,1,Web,Womens E-Mail,0,0,0.0
5,1) $0 - $100,42.5,1,0,Surburban,0,Phone,Mens E-Mail,0,0,0.0
2,1) $0 - $100,63.42,0,1,Surburban,1,Web,Womens E-Mail,0,0,0.0
1,1) $0 - $100,67.88,1,0,Rural,0,Web,Mens E-Mail,0,0,0.0
8,1) $0 - $100,45.03,0,1,Surburban,0,Web,No E-Mail,0,0,0.0
3,"7) $1,000 +",2046.91,1,1,Surburban,1,Multichannel,Mens E-Mail,1,0,0.0
6,4) $350 - $500,445.4,1,0,Rural,0,Multichannel,No E-Mail,0,0,0.0
2,1) $0 - $100,59.15,0,1,Urban,0,Web,Womens E-Mail,0,0,0.0
2,2) $100 - $200,129.69,0,1,Urban,1,Web,Womens E-Mail,0,0,0.0
3,5) $500 - $750,586.21,1,1,Urban,1,Web,Mens E-Mail,1,0,0.0
2,4) $350 - $500,369.06,1,0,Rural,0,Phone,Mens E-Mail,0,0,0.0
6,1) $0 - $100,44.19,0,1,Urban,0,Phone,Womens E-Mail,0,0,0.0
5,2) $100 - $200,180.69,1,0,Surburban,0,Phone,Womens E-Mail,0,0,0.0
1,3) $200 - $350,214.87,1,0,Urban,0,Web,Womens E-Mail,0,0,0.0
3,5) $500 - $750,600.66,0,1,Urban,1,Phone,No E-Mail,0,0,0.0
11,"7) $1,000 +",1319.72,1,0,Rural,1,Web,No E-Mail,0,0,0.0
5,3) $200 - $350,232.89,1,1,Surburban,0,Phone,Womens E-Mail,0,0,0.0
1,"7) $1,000 +",1277.0,1,1,Urban,1,Phone,Mens E-Mail,1,0,0.0
9,1) $0 - $100,79.52,0,1,Surburban,1,Phone,No E-Mail,0,0,0.0
9,1) $0 - $100,29.99,0,1,Urban,0,Phone,Womens E-Mail,0,0,0.0
1,"6) $750 - $1,000",769.7,1,1,Surburban,1,Phone,No E-Mail,1,0,0.0
9,2) $100 - $200,160.04,0,1,Surburban,1,Web,Mens E-Mail,0,0,0.0
10,1) $0 - $100,29.99,0,1,Urban,1,Phone,No E-Mail,0,0,0.0
3,"6) $750 - $1,000",806.73,1,0,Urban,1,Phone,Mens E-Mail,1,1,168.51
7,5) $500 - $750,592.05,1,1,Surburban,1,Phone,Womens E-Mail,0,0,0.0
10,2) $100 - $200,183.93,0,1,Urban,1,Web,Womens E-Mail,0,0,0.0
9,3) $200 - $350,214.18,1,0,Urban,0,Web,No E-Mail,0,0,0.0
1,4) $350 - $500,366.22,1,0,Urban,0,Multichannel,No E-Mail,0,0,0.0
9,1) $0 - $100,29.99,0,1,Surburban,0,Web,Mens E-Mail,1,0,0.0
1,2) $100 - $200,107.38,1,0,Urban,0,Phone,No E-Mail,0,0,0.0
11,1) $0 - $100,69.08,0,1,Urban,0,Web,No E-Mail,0,0,0.0
10,4) $350 - $500,367.1,1,0,Urban,1,Phone,Mens E-Mail,0,0,0.0
7,1) $0 - $100,34.28,1,0,Rural,0,Phone,No E-Mail,0,0,0.0
7,1) $0 - $100,61.93,0,1,Surburban,1,Web,Womens E-Mail,0,0,0.0
9,1) $0 - $100,67.64,0,1,Urban,0,Phone,Womens E-Mail,0,0,0.0
10,1) $0 - $100,40.52,0,1,Surburban,0,Web,Womens E-Mail,0,0,0.0
4,1) $0 - $100,82.53,1,0,Urban,1,Web,Mens E-Mail,0,0,0.0
7,3) $200 - $350,220.77,0,1,Urban,1,Phone,Womens E-Mail,0,0,0.0
8,3) $200 - $350,273.2,1,0,Surburban,0,Phone,Womens E-Mail,0,0,0.0
1,1) $0 - $100,72.0,0,1,Surburban,0,Phone,No E-Mail,0,0,0.0
5,5) $500 - $750,511.01,1,1,Urban,1,Web,Womens E-Mail,0,0,0.0
10,1) $0 - $100,48.11,1,0,Urban,0,Phone,Womens E-Mail,0,0,0.0
10,2) $100 - $200,106.16,1,0,Urban,1,Phone,No E-Mail,1,0,0.0
7,3) $200 - $350,260.99,1,0,Urban,1,Web,Mens E-Mail,1,0,0.0
9,1) $0 - $100,29.99,1,0,Surburban,1,Web,No E-Mail,0,0,0.0
4,4) $350 - $500,360.73,1,0,Urban,1,Web,Mens E-Mail,0,0,0.0
6,1) $0 - $100,29.99,1,0,Urban,0,Phone,Womens E-Mail,0,0,0.0
1,2) $100 - $200,195.64,0,1,Urban,1,Web,No E-Mail,0,0,0.0
9,3) $200 - $350,233.09,1,1,Rural,1,Multichannel,Mens E-Mail,1,0,0.0
10,1) $0 - $100,31.64,1,0,Surburban,1,Web,Womens E-Mail,0,0,0.0
1,1) $0 - $100,29.99,1,0,Urban,0,Phone,Mens E-Mail,0,0,0.0
10,5) $500 - $750,582.28,1,0,Rural,1,Phone,Mens E-Mail,0,0,0.0
5,1) $0 - $100,29.99,1,0,Urban,1,Phone,Womens E-Mail,0,0,0.0
6,5) $500 - $750,747.19,1,0,Urban,1,Multichannel,Mens E-Mail,0,0,0.0
1,3) $200 - $350,339.89,1,0,Urban,0,Multichannel,Womens E-Mail,1,0,0.0
6,1) $0 - $100,81.32,1,0,Surburban,1,Phone,Womens E-Mail,0,0,0.0
2,2) $100 - $200,124.16,0,1,Surburban,1,Phone,Mens E-Mail,0,0,0.0
6,3) $200 - $350,250.26,0,1,Urban,0,Phone,Mens E-Mail,0,0,0.0
5,1) $0 - $100,70.7,0,1,Surburban,1,Phone,Mens E-Mail,0,0,0.0
9,1) $0 - $100,29.99,0,1,Surburban,0,Phone,No E-Mail,0,0,0.0
1,2) $100 - $200,112.35,1,0,Surburban,1,Phone,Womens E-Mail,0,0,0.0
9,2) $100 - $200,115.54,0,1,Surburban,1,Phone,Mens E-Mail,0,0,0.0
1,"6) $750 - $1,000",792.58,0,1,Urban,1,Multichannel,Mens E-Mail,0,0,0.0
10,4) $350 - $500,379.46,0,1,Urban,0,Phone,Womens E-Mail,0,0,0.0
11,2) $100 - $200,191.63,0,1,Rural,1,Phone,Womens E-Mail,1,0,0.0
6,5) $500 - $750,640.19,1,1,Urban,1,Web,Mens E-Mail,0,0,0.0
12,2) $100 - $200,124.58,0,1,Surburban,1,Phone,No E-Mail,0,0,0.0
4,2) $100 - $200,117.54,1,0,Urban,0,Web,No E-Mail,0,0,0.0
8,1) $0 - $100,83.51,0,1,Surburban,1,Phone,Womens E-Mail,0,0,0.0
9,2) $100 - $200,171.53,1,0,Surburban,0,Web,No E-Mail,0,0,0.0
9,1) $0 - $100,65.86,0,1,Urban,0,Phone,Womens E-Mail,0,0,0.0
5,1) $0 - $100,80.51,1,0,Rural,1,Phone,No E-Mail,0,0,0.0
2,"6) $750 - $1,000",878.82,1,1,Urban,1,Multichannel,No E-Mail,1,1,36.89
10,2) $100 - $200,114.82,0,1,Surburban,0,Phone,Womens E-Mail,0,0,0.0
4,1) $0 - $100,73.76,1,0,Urban,0,Phone,Womens E-Mail,1,0,0.0
10,3) $200 - $350,216.4,1,0,Urban,0,Phone,No E-Mail,0,0,0.0
11,4) $350 - $500,355.94,0,1,Rural,0,Phone,Mens E-Mail,0,0,0.0
6,1) $0 - $100,71.72,1,0,Urban,1,Phone,No E-Mail,0,0,0.0
2,2) $100 - $200,168.55,0,1,Rural,1,Phone,No E-Mail,0,0,0.0
7,1) $0 - $100,39.07,1,0,Rural,0,Phone,No E-Mail,0,0,0.0
11,1) $0 - $100,34.43,1,0,Surburban,0,Web,Mens E-Mail,0,0,0.0
10,"7) $1,000 +",1148.64,1,1,Surburban,1,Multichannel,Womens E-Mail,0,0,0.0
2,1) $0 - $100,29.99,0,1,Surburban,1,Phone,Mens E-Mail,0,0,0.0
1,4) $350 - $500,382.44,1,1,Urban,0,Web,Womens E-Mail,0,0,0.0
2,3) $200 - $350,302.17,0,1,Surburban,0,Phone,Mens E-Mail,1,0,0.0
3,1) $0 - $100,95.56,0,1,Urban,1,Phone,Womens E-Mail,0,0,0.0
11,1) $0 - $100,29.99,0,1,Surburban,0,Web,Womens E-Mail,0,0,0.0
6,5) $500 - $750,512.89,1,1,Urban,1,Phone,Womens E-Mail,0,0,0.0
10,1) $0 - $100,78.24,0,1,Surburban,1,Phone,Womens E-Mail,0,0,0.0
10,1) $0 - $100,29.99,0,1,Urban,0,Phone,Mens E-Mail,0,0,0.0
2,1) $0 - $100,29.99,1,0,Rural,1,Phone,Womens E-Mail,0,0,0.0
6,1) $0 - $100,29.99,1,0,Surburban,0,Web,Womens E-Mail,0,0,0.0
